chr	start	end	strand	totalbp	nTags	nReads	nTaxaCovered	minTaxaCovered	status	nVariableSites	posVariableSites	nVarSitesKept	posVarSitesKept	refTag?	maxTagLen	minTagLen
1	542431276	542431339	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	542466073	542466136	-1	64	2	5	5	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	542491361	542491424	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	542519592	542519655	1	64	1	4	4	15	invariant	0	NA	0	NA	0	64	64
1	542551894	542551957	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	542558091	542558154	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	542677556	542677619	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	542710791	542710854	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	542712385	542712448	-1	64	1	2	1	15	invariant	0	NA	0	NA	0	64	64
1	542712403	542712466	-1	64	9	14	13	15	tooFewTaxa	NA	NA	0	NA	1	64	20
1	542749335	542749378	-1	44	1	1	1	15	invariant	0	NA	0	NA	1	44	44
1	542765842	542765905	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	542777346	542777409	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	542838000	542838063	1	64	3	4	4	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	542837940	542838003	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	542918814	542918877	1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	543010138	543010201	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	543024601	543024664	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	543051697	543051760	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	543051804	543051867	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	543074163	543074226	1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	543089946	543090009	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	543135578	543135641	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	543160964	543161027	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	543214551	543214614	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	543252224	543252287	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	543389092	543389155	-1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	543428432	543428495	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	543436564	543436627	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	543494123	543494186	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	543508906	543508969	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	543514117	543514180	-1	64	4	5	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	543555251	543555314	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	543695167	543695230	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	543817870	543817933	1	64	2	3	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	543825620	543825683	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	543838499	543838562	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	543858447	543858510	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	543864086	543864149	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	543886394	543886457	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	543916850	543916913	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	543924304	543924367	-1	64	1	2	1	15	invariant	0	NA	0	NA	1	64	64
1	543934736	543934799	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	543943568	543943631	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	543986356	543986419	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	543987676	543987739	-1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	544011706	544011769	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	544094826	544094889	-1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	544154273	544154336	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	544174456	544174519	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	544182673	544182736	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	544196978	544197041	1	64	3	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	544222690	544222753	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	544260076	544260139	-1	64	2	2	1	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	544323180	544323243	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	544380480	544380543	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	544403096	544403159	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	544409517	544409580	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	544433349	544433412	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	544437720	544437783	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	544459713	544459776	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	544512545	544512608	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	544517619	544517682	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	544524550	544524613	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	544553919	544553982	1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	544583527	544583590	-1	64	3	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	544583535	544583598	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	544665361	544665424	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	544665301	544665364	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	544702679	544702742	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	544702682	544702745	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	544710375	544710438	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	544713031	544713094	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	544725936	544725999	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	544742965	544743028	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	544742905	544742968	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	544780551	544780614	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	544885740	544885803	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	544923046	544923109	1	64	4	6	6	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	544922986	544923049	-1	64	3	7	7	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	544931228	544931291	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	544964209	544964250	-1	42	1	1	1	15	invariant	0	NA	0	NA	0	42	42
1	544979943	544980006	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	544981257	544981320	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	545110229	545110292	-1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	545133691	545133754	-1	64	1	6	6	15	invariant	0	NA	0	NA	0	64	64
1	545156945	545157008	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	545170828	545170891	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	545193586	545193627	-1	42	1	1	1	15	invariant	0	NA	0	NA	0	42	42
1	545204698	545204761	-1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	545246943	545247006	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	545299674	545299737	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	545420414	545420477	-1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	545449443	545449506	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	545480958	545481021	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	545507681	545507744	1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	545558639	545558702	-1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	545568294	545568357	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	545592699	545592762	1	64	1	5	4	15	invariant	0	NA	0	NA	1	64	64
1	545606800	545606863	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	545610792	545610855	1	64	2	4	4	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	545634692	545634755	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	545747019	545747082	-1	64	2	7	7	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	545778511	545778574	-1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	545877830	545877893	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	545886921	545886984	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	545919517	545919580	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	545937370	545937433	1	64	2	5	5	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	546033476	546033539	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	546137265	546137328	1	64	5	12	12	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	546212210	546212273	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	546212223	546212286	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	546237346	546237409	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	546237286	546237349	-1	64	1	2	1	15	invariant	0	NA	0	NA	1	64	64
1	546266862	546266925	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	546315858	546315921	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	546401456	546401519	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	546401396	546401459	-1	64	1	3	3	15	invariant	0	NA	0	NA	0	64	64
1	546410218	546410281	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	546588902	546588965	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	546634050	546634113	1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	546658357	546658420	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	546670174	546670237	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	546682002	546682065	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	546688113	546688176	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	546698661	546698724	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	546719594	546719657	-1	64	1	2	1	15	invariant	0	NA	0	NA	0	64	64
1	546725095	546725158	1	64	1	4	4	15	invariant	0	NA	0	NA	0	64	64
1	546747092	546747155	1	64	1	5	5	15	invariant	0	NA	0	NA	1	64	64
1	546750704	546750767	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	546795542	546795605	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	546867524	546867587	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	546948196	546948259	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	547008732	547008795	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	547012442	547012505	1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	547078725	547078788	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	547081076	547081139	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	547102146	547102209	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	547167320	547167383	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	547168722	547168785	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	547192040	547192103	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	547256478	547256541	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	547256418	547256481	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	547276095	547276158	1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	547317746	547317809	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	547433531	547433594	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	547453708	547453771	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	547477521	547477584	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	547657882	547657945	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	547668042	547668105	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	547731054	547731117	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	547730994	547731057	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	547737324	547737387	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	547769328	547769391	-1	64	2	3	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	547769844	547769907	1	64	2	3	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	547778772	547778835	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	547834966	547835029	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	547915542	547915605	1	64	2	4	4	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	547952955	547953018	1	64	2	6	6	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	547952895	547952958	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	547962243	547962306	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	548000995	548001058	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	548011868	548011931	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	548032457	548032520	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	548094363	548094426	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	548121797	548121860	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	548159652	548159715	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	548173781	548173844	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	548282759	548282822	1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	548319639	548319702	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	548409060	548409123	1	64	1	3	2	15	invariant	0	NA	0	NA	1	64	64
1	548568374	548568437	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	548658869	548658932	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	548663011	548663074	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	548749438	548749501	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	548749378	548749441	-1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	548831307	548831370	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	548839552	548839615	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	548899964	548900027	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	548917740	548917803	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	549198794	549198857	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	549304194	549304257	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	549332024	549332087	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	549339708	549339771	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	549418285	549418348	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	549446372	549446435	1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	549446312	549446375	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	549556573	549556636	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	549574937	549575000	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	549632059	549632122	1	64	1	3	2	15	invariant	0	NA	0	NA	1	64	64
1	549657311	549657374	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	549659845	549659908	1	64	2	4	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	549727221	549727284	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	549740070	549740133	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	549796866	549796929	1	64	3	5	5	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	549886645	549886708	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	549978745	549978808	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	550074141	550074204	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	550110780	550110843	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	550139401	550139464	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	550165557	550165620	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	550225784	550225847	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	550259049	550259112	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	550298938	550299001	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	550305081	550305144	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	550414390	550414453	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	550447330	550447393	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	550447523	550447586	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	550523470	550523533	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	550525851	550525914	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	550698073	550698136	1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	550710555	550710618	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	550740938	550741001	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	550762274	550762304	1	31	1	4	4	15	invariant	0	NA	0	NA	1	31	31
1	550844161	550844224	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	550874032	550874095	-1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	550904837	550904900	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	550957873	550957936	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	551058909	551058972	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	551132074	551132137	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	551204674	551204737	1	64	1	3	3	15	invariant	0	NA	0	NA	0	64	64
1	551228709	551228772	-1	64	3	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	551242182	551242245	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	551308661	551308724	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	551344358	551344421	-1	64	1	2	1	15	invariant	0	NA	0	NA	0	64	64
1	551354773	551354836	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	551404677	551404740	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	551504445	551504508	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	551504385	551504448	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	551526623	551526686	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	551531167	551531230	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	551564551	551564614	1	64	4	10	9	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	551564647	551564710	-1	64	3	10	9	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	551572744	551572807	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	551625058	551625121	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	551630982	551631045	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	551633309	551633372	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	551697845	551697908	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	551713275	551713338	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	551740862	551740925	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	551777142	551777205	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	551802226	551802289	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	551836721	551836784	1	64	1	2	1	15	invariant	0	NA	0	NA	1	64	64
1	551856602	551856665	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	551922044	551922107	-1	64	2	2	1	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	551923749	551923812	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	551945879	551945942	-1	64	2	4	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	551957605	551957668	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	552012612	552012675	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	552053755	552053818	1	64	1	3	3	15	invariant	0	NA	0	NA	0	64	64
1	552064907	552064970	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	552084268	552084331	1	64	3	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	552090701	552090764	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	552159241	552159304	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	552273150	552273213	1	64	1	3	3	15	invariant	0	NA	0	NA	1	64	64
1	552322038	552322101	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	552343209	552343272	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	552363964	552364027	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	552412208	552412271	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	552535297	552535360	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	552551630	552551693	-1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	552597943	552598006	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	552618207	552618270	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	552626801	552626864	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	552653454	552653517	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	552662131	552662194	1	64	1	2	1	15	invariant	0	NA	0	NA	0	64	64
1	552680020	552680083	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	552777450	552777513	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	552804985	552805048	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	552852161	552852224	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	552905690	552905753	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	552913459	552913522	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	552939140	552939203	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	552939080	552939143	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	552954484	552954547	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	552984868	552984931	1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	553020492	553020555	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	553034783	553034846	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	553100927	553100990	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	553150917	553150980	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	553152025	553152088	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	553151965	553152028	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	553203754	553203817	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	553236864	553236927	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	553256845	553256908	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	553299889	553299952	1	64	4	4	4	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	553376789	553376852	-1	64	1	2	2	15	invariant	0	NA	0	NA	1	64	64
1	553389386	553389449	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	553474071	553474134	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	553511812	553511875	-1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	553519957	553520020	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	553542054	553542117	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	553567174	553567237	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	553567383	553567446	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	553637817	553637880	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	553749068	553749131	-1	64	3	6	6	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	553781259	553781322	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	553808638	553808701	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	553888968	553889031	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	553912571	553912634	-1	64	4	5	5	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	553915262	553915325	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	553995119	553995182	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	554104503	554104566	-1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	0	64	64
1	554109115	554109178	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	554126045	554126108	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	554184199	554184262	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	554284783	554284846	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	554296809	554296872	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	554344415	554344478	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	554379009	554379072	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	554491986	554492049	1	64	2	3	3	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	554525686	554525749	1	64	2	2	2	15	tooFewTaxa	NA	NA	0	NA	1	64	64
1	554527615	554527678	-1	64	1	2	2	15	invariant	0	NA	0	NA	0	64	64
1	554573415	554573478	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	554585970	554586033	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	554611886	554611949	1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	554630890	554630953	-1	64	1	1	1	15	invariant	0	NA	0	NA	1	64	64
1	554679741	554679804	1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
1	554679870	554679933	-1	64	1	1	1	15	invariant	0	NA	0	NA	0	64	64
